ticker,estrategia,date,price,action,signal_compra,signal_venta,had_position,entry_price,stop_loss,take_profit,trailing,reason,regime,mode,RSI,MACD,MACD_SIGNAL,ADX,PLUS_DI,MINUS_DI,ATR,STOCH_K,STOCH_D,REL_VOL,EMA20,EMA50,EMA200
MSFT,confluence,2026-05-21,418.3025,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, macd_alcista, soporte_resistencia, fibonacci_zona_dorada",range,,55.5355,3.9776,4.2388,16.9052,32.6678,21.4011,11.1986,59.8175,66.556,0.9122,412.944,409.0079,434.6641
MSFT,confluence,2026-05-22,417.7835,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, macd_alcista, soporte_resistencia, fibonacci_zona_dorada",range,,55.1051,3.8904,4.1691,17.1861,30.9551,20.2791,10.974,60.6477,62.824,0.6554,413.4049,409.3521,434.4961
MSFT,confluence,2026-05-26,415.2483,hold,False,True,False,,,,,"Confluencia perdida (4/9): tendencia_estructural, macd_alcista, soporte_resistencia",range,,52.9464,3.5755,4.0504,17.0737,29.5592,21.5759,10.6714,56.3224,58.9292,0.8904,413.5804,409.5833,434.3046
MSFT,confluence,2026-05-27,411.8946,hold,False,True,False,,,,,"Confluencia perdida (4/9): tendencia_estructural, macd_alcista, soporte_resistencia",range,,50.1478,3.0206,3.8444,16.588,28.2483,22.9843,10.369,49.5825,55.5175,0.8485,413.4199,409.6739,434.0816
MSFT,confluence,2026-05-28,426.1877,hold,False,True,False,,,,,"Confluencia perdida (4/9): tendencia_estructural, macd_alcista, fibonacci_zona_dorada",range,,59.8808,3.6915,3.8139,17.1866,34.0418,20.4388,10.8275,58.422,54.7756,1.3692,414.6359,410.3215,434.003
MSFT,confluence,2026-05-29,449.394,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",range,,70.091,6.0263,4.2564,18.886,41.887,17.5364,11.7181,74.8813,60.962,2.2792,417.9462,411.8538,434.1562
MSFT,confluence,2026-06-01,459.6547,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",range,,73.3237,8.6055,5.1262,21.0959,47.3727,15.8649,12.0275,92.0118,75.1051,1.4872,421.9184,413.7283,434.4099
MSFT,confluence,2026-06-02,440.4808,hold,False,False,False,,,,,,range,,60.2243,8.9985,5.9006,21.5148,41.988,24.1554,12.6007,84.4517,83.7816,1.0145,423.6863,414.7774,434.4703
MSFT,confluence,2026-06-03,426.537,hold,False,True,False,,,,,"Confluencia perdida (3/9): tendencia_estructural, soporte_resistencia, fibonacci_zona_dorada",range,,52.8323,8.0916,6.3388,20.7274,38.0343,30.8113,12.917,64.9154,80.4596,1.0501,423.9578,415.2386,434.3914
MSFT,confluence,2026-06-04,427.2457,hold,False,True,False,,,,,"Confluencia perdida (3/9): tendencia_estructural, soporte_resistencia, fibonacci_zona_dorada",range,,53.1471,7.3454,6.5401,19.9963,35.9528,29.1251,12.6887,45.3485,64.9052,0.7269,424.2709,415.7095,434.3203
MSFT,confluence,2026-06-05,415.8871,hold,False,True,False,,,,,"Confluencia perdida (3/9): tendencia_estructural, rsi_sano, macd_alcista, soporte_resistencia",range,,47.6577,5.7709,6.3863,18.6114,32.9484,33.3511,12.8568,28.7533,46.339,0.9401,423.4724,415.7164,434.1369
MSFT,confluence,2026-06-08,410.9663,hold,False,True,False,,,,,"Confluencia perdida (1/9): tendencia_estructural, rsi_sano, macd_alcista, soporte_resistencia, fibonacci_zona_dorada",range,,45.4667,4.0791,5.9249,17.6802,31.3389,35.0391,12.5516,16.851,30.3176,0.8688,422.2814,415.5302,433.9063
MSFT,confluence,2026-06-09,402.652,hold,False,True,False,,,,,"Confluencia perdida (1/9): tendencia_estructural, rsi_sano, macd_alcista, soporte_resistencia, fibonacci_zona_dorada",range,,41.9569,2.0438,5.1486,17.3888,28.9483,38.0619,12.6175,8.4227,18.009,0.9567,420.4119,415.0251,433.5953
MSFT,confluence,2026-06-10,396.6133,hold,False,True,False,,,,,"Confluencia perdida (1/9): tendencia_estructural, rsi_sano, macd_alcista, soporte_resistencia, fibonacci_zona_dorada",range,,39.5678,-0.0558,4.1078,17.1913,27.6238,37.0868,12.2781,4.3539,9.8759,0.8897,418.1454,414.3031,433.2273
MSFT,confluence,2026-06-11,389.6066,hold,False,True,False,,,,,"Confluencia perdida (3/9): tendencia_estructural, rsi_sano, macd_alcista, fibonacci_zona_dorada",range,,36.9395,-2.2591,2.8344,17.6959,25.4939,41.8222,12.3536,5.086,5.9542,1.2595,415.4274,413.3346,432.7933
MSFT,confluence,2026-06-12,390.0058,hold,False,True,False,,,,,"Confluencia perdida (1/9): tendencia_estructural, rsi_sano, macd_alcista, soporte_resistencia, fibonacci_zona_dorada",range,,37.1955,-3.9277,1.482,18.2495,24.0768,40.5129,12.1463,6.0227,5.1542,0.9204,413.0063,412.4198,432.3676
MSFT,confluence,2026-06-15,399.0089,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,42.8315,-4.4721,0.2912,17.9642,28.4259,37.8768,12.0637,12.8627,7.9905,0.8731,411.6732,411.8938,432.0356
MSFT,confluence,2026-06-16,393.09,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,40.2727,-5.3198,-0.831,17.8236,26.8746,37.1094,11.8486,14.88,11.2551,0.8537,409.9034,411.1564,431.6481
MSFT,confluence,2026-06-17,378.198,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,34.6621,-7.1113,-2.0871,18.4086,24.2773,41.3494,12.1794,12.1164,13.2864,1.1241,406.8838,409.8639,431.1163
MSFT,confluence,2026-06-18,378.6871,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,34.9824,-8.3948,-3.3486,19.1493,23.0993,41.7662,11.8862,7.3727,11.4564,1.5333,404.1984,408.6413,430.5946
MSFT,confluence,2026-06-22,366.6498,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, fibonacci_zona_dorada",range,,30.959,-10.265,-4.7319,20.1333,21.1135,41.8422,12.0752,2.8922,7.4604,1.1397,400.6224,406.9946,429.9583
MSFT,confluence,2026-06-23,373.2374,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, fibonacci_zona_dorada",range,,35.3418,-11.0878,-6.0031,21.047,19.8656,39.369,11.9171,5.42,5.2283,1.0025,398.0143,405.6708,429.3939
MSFT,confluence,2026-06-24,364.7733,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, fibonacci_zona_dorada",range,,32.4881,-12.2812,-7.2587,22.184,18.2112,39.5692,12.0711,3.545,3.9524,1.0789,394.8485,404.067,428.7509
MSFT,confluence,2026-06-25,352.167,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, fibonacci_zona_dorada",range,,28.7629,-14.0819,-8.6233,23.8989,16.5043,44.8413,12.3681,4.9483,4.6378,1.5349,390.7836,402.0317,427.9889
MSFT,confluence,2026-06-26,372.2692,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, fibonacci_zona_dorada",range,,40.4824,-13.7287,-9.6444,24.3287,21.078,39.0733,13.1801,13.4838,7.3257,3.7192,389.0203,400.8645,427.4345
MSFT,confluence,2026-06-29,367.8775,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, fibonacci_zona_dorada",range,,38.9739,-13.6458,-10.4447,24.391,20.8429,34.8868,13.7073,23.4508,13.961,1.0532,387.0067,399.5709,426.8419
MSFT,confluence,2026-06-30,372.3191,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,41.3541,-13.071,-10.97,24.4488,20.0889,33.6249,13.2059,36.1626,24.3657,0.9323,385.6079,398.5022,426.2994
MSFT,confluence,2026-07-01,383.558,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,46.9884,-11.5752,-11.091,23.2763,26.2143,30.7943,13.3898,46.7556,35.4563,0.9857,385.4126,397.9162,425.8741
MSFT,confluence,2026-07-02,389.7563,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,49.8499,-9.7769,-10.8282,21.9346,26.8385,29.3632,13.0394,62.6619,48.5267,0.8613,385.8263,397.5962,425.5147
MSFT,confluence,2026-07-06,386.0133,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,48.1593,-8.5552,-10.3736,20.8614,25.4494,29.2281,12.7689,72.255,60.5575,0.6945,385.8441,397.1419,425.1216
MSFT,confluence,2026-07-07,388.1094,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,49.1984,-7.3333,-9.7655,19.3813,27.832,27.7545,12.4863,77.7389,70.8853,0.5978,386.0599,396.7877,424.7534
MSFT,confluence,2026-07-08,382.6197,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,46.566,-6.7303,-9.1585,18.4935,26.6035,30.579,12.1299,76.0897,75.3612,0.532,385.7322,396.2321,424.3341
MSFT,confluence,2026-07-09,383.6378,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,47.1309,-6.0999,-8.5468,18.2086,24.8277,33.2518,12.0691,77.5525,77.127,0.6411,385.5328,395.7382,423.9292
MSFT,confluence,2026-07-10,384.3764,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,47.5641,-5.4776,-7.9329,17.3415,27.6173,31.1865,11.9492,75.6236,76.4219,0.5125,385.4226,395.2926,423.5356
MSFT,confluence,2026-07-13,390.2553,hold,False,True,False,,,,,"Confluencia perdida (1/9): tendencia_estructural, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,51.005,-4.4587,-7.2381,16.395,27.0822,29.3923,11.773,81.1228,78.0996,0.6129,385.8829,395.0951,423.2045
MSFT,confluence,2026-07-14,384.2067,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,47.5479,-4.0921,-6.6089,15.9253,25.065,30.5228,11.8118,81.5326,79.4263,0.5951,385.7233,394.6681,422.8164
MSFT,confluence,2026-07-15,394.8866,hold,False,True,False,,,,,"Confluencia perdida (1/9): tendencia_estructural, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,53.5363,-2.9062,-5.8683,14.9638,29.3858,27.9719,11.9684,86.8283,83.1612,0.771,386.596,394.6767,422.5385
MSFT,confluence,2026-07-16,400.3463,hold,False,True,False,,,,,"Confluencia perdida (1/9): tendencia_estructural, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,56.284,-1.5085,-4.9964,14.5789,31.1132,25.6758,12.1073,86.8968,85.0859,0.7832,387.9055,394.899,422.3177
MSFT,confluence,2026-07-17,393.08,hold,False,True,False,,,,,"Confluencia perdida (1/9): tendencia_estructural, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,51.8862,-0.9759,-4.1923,13.9957,28.9625,25.4711,12.0774,85.7438,86.4896,0.7054,388.3983,394.8277,422.0268
MSFT,confluence,2026-07-20,401.5341,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,56.1766,0.1269,-3.3284,13.8083,29.4726,23.4538,12.1793,84.7744,85.805,0.6167,389.6494,395.0907,421.8229
MSFT,confluence,2026-07-21,397.0026,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,53.4265,0.628,-2.5371,13.6343,28.4036,22.6031,11.735,79.5832,83.3671,0.5457,390.3497,395.1657,421.5759
MSFT,confluence,2026-07-22,389.6066,hold,False,True,False,,,,,"Confluencia perdida (1/9): tendencia_estructural, rsi_sano, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,49.1935,0.4235,-1.945,12.7008,26.014,26.3103,11.8978,72.4024,78.92,0.6457,390.2789,394.9477,421.2578
MSFT,confluence,2026-07-23,380.863,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia",range,,44.6861,-0.4391,-1.6438,12.5838,23.8036,29.7256,12.0738,50.674,67.5532,0.7079,389.3821,394.3953,420.8559
MSFT,confluence,2026-07-24,380.9828,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia",range,,44.7608,-1.1004,-1.5351,12.4752,22.5993,28.2217,11.8089,34.2831,52.4532,0.6754,388.5822,393.8693,420.4591
MSFT,confluence,2026-07-27,388.3689,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia",range,,49.3054,-1.0167,-1.4314,11.8822,24.0094,26.1004,11.8566,33.0168,39.3246,0.8432,388.5619,393.6536,420.1398
MSFT,confluence,2026-07-28,392.6109,hold,False,True,False,,,,,"Confluencia perdida (3/9): tendencia_estructural, macd_alcista, ema_cruce, soporte_resistencia",range,,51.76,-0.6012,-1.2654,11.2808,26.0777,24.3325,11.8096,45.0368,37.4456,1.0086,388.9475,393.6127,419.8659
MSFT,confluence,2026-07-29,389.8062,hold,False,True,False,,,,,"Confluencia perdida (3/9): tendencia_estructural, macd_alcista, ema_cruce, soporte_resistencia",range,,50.035,-0.4925,-1.1108,10.4861,24.1163,24.0415,11.8579,51.8357,43.2964,1.4659,389.0293,393.4635,419.5668
MSFT,confluence,2026-07-30,450.2524,hold,False,True,False,,,,,"Confluencia perdida (3/9): rsi_sano, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,,71.8274,4.4202,-0.0046,12.8559,42.5377,16.6809,15.8697,65.9726,54.2817,3.1198,394.8601,395.6905,419.8721
MSFT,confluence,2026-07-31,463.8468,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",range,,74.5191,9.3032,1.857,15.3076,42.8506,15.3781,15.9845,78.0911,65.2998,1.6787,401.4302,398.3633,420.3097
MSFT,confluence,2026-08-03,486.7337,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",range,,78.2814,14.8487,4.4553,18.2252,48.4947,13.6168,16.7627,94.9311,79.6649,1.7628,409.5544,401.8288,420.9706
MSFT,confluence,2026-08-04,491.884,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",range,,79.0317,19.4351,7.4513,21.1045,47.6398,12.4599,17.0105,96.2323,89.7515,1.296,417.3953,405.3604,421.6762
MSFT,confluence,2026-08-05,486.5441,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",range,,76.0964,22.3809,10.4372,23.7782,45.0839,11.7915,16.6909,93.7504,94.9713,0.8495,423.9809,408.544,422.3217
MSFT,confluence,2026-08-06,498.9207,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",uptrend,,78.1244,25.4212,13.434,26.3383,43.7721,11.0733,16.5039,94.461,94.8146,0.9209,431.118,412.0882,423.0839
MSFT,confluence,2026-08-07,499.0505,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",uptrend,,78.1453,27.5238,16.252,28.8015,44.1319,10.7507,15.7849,94.918,94.3765,0.7251,437.5878,415.4985,423.8398
MSFT,confluence,2026-08-10,505.1091,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",uptrend,,79.1486,29.3408,18.8697,31.2859,45.2655,10.0772,15.637,96.3146,95.2312,0.7822,444.0184,419.0127,424.6484
MSFT,confluence,2026-08-11,502.8633,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",uptrend,,77.7242,30.2509,21.1459,33.3175,43.8634,11.0592,14.9842,94.3457,95.1928,0.5812,449.6227,422.3009,425.4267
MSFT,confluence,2026-08-12,491.5047,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",uptrend,,70.7854,29.713,22.8594,34.4088,41.2648,14.2748,14.7901,90.3643,93.6749,0.7381,453.6114,425.0148,426.0842
MSFT,confluence,2026-08-13,495.9464,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",uptrend,,71.8439,29.3074,24.149,35.4221,39.4405,13.6438,14.3689,87.7727,90.8276,0.597,457.6433,427.7964,426.7793
MSFT,confluence,2026-08-14,494.4691,hold,False,True,False,,,,,"Confluencia perdida (4/9): rsi_sano, soporte_resistencia, fibonacci_zona_dorada",uptrend,,70.9235,28.5377,25.0267,36.3631,38.1976,13.2138,13.7768,85.3096,87.8155,0.4296,461.1506,430.411,427.4528
MSFT,confluence,2026-08-17,479.4474,hold,False,False,False,,,,,,uptrend,,62.1974,26.4112,25.3036,35.7092,34.8936,19.967,14.004,81.7427,84.9416,0.7832,462.8931,432.334,427.9702
MSFT,confluence,2026-08-18,480.725,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,62.6186,24.546,25.1521,34.989,33.5827,19.8817,13.5113,73.0468,80.033,0.6366,464.5914,434.2317,428.4951
MSFT,confluence,2026-08-19,483.4,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,63.5349,23.0184,24.7253,34.5898,34.4927,18.8187,13.2549,62.7075,72.499,0.5334,466.3827,436.1599,429.0414
MSFT,confluence,2026-08-20,481.15,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,62.1549,21.3797,24.0562,34.2192,33.5844,18.3232,12.641,44.3488,60.0344,0.5424,467.7891,437.9242,429.5599
MSFT,confluence,2026-08-21,483.24,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,62.9597,20.0189,23.2487,34.0018,33.3349,17.4898,12.2973,30.5567,45.871,0.6142,469.2606,439.7013,430.0941
MSFT,confluence,2026-08-24,487.31,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,64.5411,19.0493,22.4089,34.0443,34.1255,16.5822,12.044,22.5453,32.4836,0.477,470.9796,441.5683,430.6634
MSFT,confluence,2026-08-25,491.71,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,66.2201,18.4235,21.6118,34.189,33.5501,15.7628,11.7651,30.5839,27.8953,0.5501,472.9539,443.5346,431.2708
MSFT,confluence,2026-08-26,496.37,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,67.951,18.0951,20.9084,34.6052,34.516,14.7872,11.6454,42.571,31.9,0.6077,475.184,445.6066,431.9185
MSFT,confluence,2026-08-27,505.06,hold,False,True,False,,,,,"Confluencia perdida (3/9): rsi_sano, macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,70.9413,18.3247,20.3917,35.4563,36.5539,13.3419,11.9851,58.7761,43.977,0.9536,478.0294,447.9381,432.6463
MSFT,confluence,2026-08-28,513.53,hold,False,True,False,,,,,"Confluencia perdida (3/9): rsi_sano, macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,73.5333,18.9715,20.1077,36.7314,40.4545,12.321,12.0511,74.5867,58.6446,1.0248,481.4104,450.5104,433.4511
MSFT,confluence,2026-08-31,507.29,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,68.6733,18.7642,19.839,37.9155,38.6911,11.7839,11.7003,81.1341,71.499,1.0258,483.8751,452.737,434.1859
MSFT,confluence,2026-09-01,501.02,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,64.0896,17.8879,19.4488,37.7967,36.1905,16.932,11.6153,74.7149,76.8119,0.8395,485.5079,454.6305,434.8509
MSFT,confluence,2026-09-02,494.935,hold,False,True,False,,,,,"Confluencia perdida (4/9): macd_alcista, soporte_resistencia, fibonacci_zona_dorada",uptrend,,59.9103,16.512,18.8614,37.339,34.5412,18.0377,11.3006,59.7887,71.8793,0.2902,486.4058,456.211,435.4487
MSFT,hybrid,2023-09-05,325.9165,hold,False,True,False,,,,,Cierre en banda superior (objetivo cumplido),range,mean_reversion,57.8537,-0.3859,-2.0105,15.3467,25.8052,14.3709,6.1722,83.3012,80.0666,0.9114,319.2902,319.7264,294.1374
MSFT,hybrid,2023-09-06,325.2618,hold,False,True,False,,,,,Regresión a banda media completada,range,mean_reversion,56.8918,0.1125,-1.5859,16.2834,24.5268,13.659,6.03,88.6023,83.5158,0.8716,319.859,319.9435,294.4471
MSFT,hybrid,2023-09-07,322.3598,hold,False,True,False,,,,,Regresión a banda media completada,range,mean_reversion,52.7079,0.2702,-1.2147,16.8212,23.3482,14.3671,5.882,88.2547,86.7194,0.9228,320.0971,320.0382,294.7249
MSFT,hybrid,2023-09-08,326.62,hold,False,True,False,,,,,Regresión a banda media completada,range,mean_reversion,57.6335,0.7306,-0.8256,17.8348,25.1323,13.2341,5.9294,86.8195,87.8922,0.9819,320.7184,320.2963,295.0422
MSFT,hybrid,2023-09-11,330.206,hold,False,True,False,,,,,RSI>60 y estocástico>80 (sobrecompra),range,mean_reversion,61.2884,1.3689,-0.3867,19.1184,26.5978,12.5727,5.7955,88.8223,87.9655,0.8504,321.6219,320.6849,295.3921
MSFT,hybrid,2023-09-12,324.1772,hold,False,True,False,,,,,Regresión a banda media completada,range,mean_reversion,53.0089,1.3726,-0.0349,19.1885,24.5417,16.3274,5.8324,84.5916,86.7445,0.9037,321.8653,320.8219,295.6785
MSFT,hybrid,2023-09-13,328.3691,hold,False,True,False,,,,,Regresión a banda media completada,range,mean_reversion,57.3257,1.6942,0.3109,19.1705,22.8678,15.586,5.8123,83.8772,85.7637,0.8521,322.4847,321.1179,296.0038
MSFT,hybrid,2023-09-14,330.9486,hold,False,True,False,,,,,Regresión a banda media completada,range,mean_reversion,59.7745,2.1326,0.6753,19.8418,26.4138,14.6751,5.7321,81.429,83.2993,1.045,323.2908,321.5034,296.3515
MSFT,hybrid,2023-09-15,322.6627,hold,False,True,False,,,,,Regresión a banda media completada,range,mean_reversion,49.874,1.7908,0.8984,18.804,23.6118,21.2297,5.9543,74.1967,79.8343,1.8639,323.231,321.5488,296.6133
MSFT,hybrid,2023-09-18,321.5292,hold,False,False,False,,,,,,range,mean_reversion,48.6861,1.4122,1.0012,17.719,22.4661,24.1511,5.811,57.4824,71.036,0.8494,323.0689,321.5481,296.8612
MSFT,hybrid,2023-09-19,321.1287,hold,False,False,False,,,,,,range,mean_reversion,48.2487,1.0675,1.0144,17.0477,21.1322,24.9679,5.7365,35.8532,55.8441,0.8489,322.8841,321.5316,297.1027
MSFT,hybrid,2023-09-20,313.429,hold,False,False,False,,,,,,range,mean_reversion,40.683,0.1711,0.8458,17.0928,18.8854,26.9971,5.9605,21.4759,38.2705,1.0875,321.9836,321.2139,297.2652
MSFT,hybrid,2023-09-21,312.2174,hold,False,False,False,,,,,,range,mean_reversion,39.6299,-0.6298,0.5506,17.908,16.7051,30.0264,6.2571,14.7054,24.0115,1.7405,321.0535,320.8611,297.4139
MSFT,hybrid,2023-09-22,309.755,hold,False,False,False,,,,,,range,mean_reversion,37.5052,-1.4466,0.1512,18.665,15.7053,28.2292,6.1801,8.8559,15.0124,1.0545,319.9775,320.4255,297.5367
MSFT,hybrid,2023-09-25,310.2729,hold,False,False,False,,,,,,range,mean_reversion,38.255,-2.0287,-0.2848,19.5255,15.2113,28.6959,5.925,11.7041,11.7551,0.8853,319.0532,320.0274,297.6635
MSFT,hybrid,2023-09-26,304.9966,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, fibonacci_zona_dorada",range,confluence,33.8048,-2.8826,-0.8043,20.947,13.8866,31.9641,6.0266,8.1563,9.5721,1.2691,317.7145,319.438,297.7364
MSFT,hybrid,2023-09-27,305.6317,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,confluence,34.7881,-3.468,-1.3371,22.3055,13.1316,30.6155,5.9179,8.8807,9.5804,0.9365,316.5637,318.8965,297.815
MSFT,hybrid,2023-09-28,306.4622,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,confluence,36.1245,-3.821,-1.8339,23.2358,13.5896,28.4375,5.916,10.0532,9.0301,0.9395,315.6017,318.4089,297.901
MSFT,hybrid,2023-09-29,308.5239,hold,False,True,False,,,,,"Confluencia perdida (2/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, fibonacci_zona_dorada",range,confluence,39.442,-3.8895,-2.245,23.0592,17.372,26.4765,5.9004,14.4475,11.1271,1.1589,314.9276,318.0213,298.0067
MSFT,hybrid,2023-10-02,314.4354,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,confluence,47.8117,-3.4272,-2.4814,22.3286,18.844,24.3916,5.9472,24.2385,16.2464,0.974,314.8807,317.8806,298.1702
MSFT,hybrid,2023-10-03,306.2178,hold,False,True,False,,,,,"Confluencia perdida (0/9): tendencia_estructural, rsi_sano, macd_alcista, ema_cruce, soporte_resistencia, fibonacci_zona_dorada",range,confluence,39.6152,-3.6816,-2.7215,22.2976,16.6197,25.9376,6.2616,23.973,20.8863,0.9902,314.0557,317.4233,298.2503
